Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo10105.93.txt,,,,,,,,,,,,,,,,
grafo10106.100.txt,,,,2.3218,,,,,,,,,7.239339e+104,,4962,
grafo10107.93.txt,,,,0.1457,,,,,,,,,2.337038e+22,,1914,
grafo10108.99.txt,,,,0.1224,,,,,,,,,1.816777e+21,,1774,
grafo10109.95.txt,,,,0.1288,,,,,,,,,4.624408e+19,,1624,
grafo10110.97.txt,,,,2.3142,,,,,,,,,1.512872e+113,,5344,
grafo10111.96.txt,,,,2.6586,,,,,,,,,3.131575e+103,,5054,
grafo10112.98.txt,,,,,,,,,,,,,,,,
grafo10113.94.txt,,,,,,,,,,,,,,,,
grafo10114.95.txt,,,,1.8500,,,,,,,,,3.715396e+101,,4988,
grafo10115.92.txt,,,,3.3115,,,,,,,,,4.030550e+106,,4902,
grafo10116.100.txt,,,,25.1442,,,,,,,,,3.772406e+35,,2084,
grafo10117.98.txt,,,,1.9935,,,,,,,,,5.908281e+98,,4964,
grafo10118.97.txt,,,,0.1339,,,,,,,,,3.929997e+19,,1652,
grafo10120.96.txt,,,,1.0519,,,,,,,,,3.142015e+89,,4730,
grafo10121.95.txt,,,,1.5294,,,,,,,,,2.947480e+87,,4234,
grafo10122.96.txt,,,,0.9079,,,,,,,,,1.217821e+94,,4606,
grafo10123.96.txt,,,,0.1222,,,,,,,,,4.305070e+20,,1736,
grafo10124.100.txt,,,,,,,,,,,,,,,,
grafo10125.99.txt,,,,1.7035,,,,,,,,,1.210570e+102,,4956,
grafo10126.98.txt,,,,,,,,,,,,,,,,
grafo10127.94.txt,,,,0.1812,,,,,,,,,4.746851e+21,,1942,
grafo10128.98.txt,,,,0.1423,,,,,,,,,3.780183e+21,,1994,
grafo10129.99.txt,,,,,,,,,,,,,,,,
grafo10130.97.txt,,,,,,,,,,,,,,,,
grafo10131.98.txt,,,,0.1144,,,,,,,,,7.318980e+19,,1720,
grafo10132.97.txt,,,,,,,,,,,,,,,,
grafo10133.32.txt,,,,0.0007,,,,,,,,,16,,46,
grafo10134.33.txt,,,,0.0005,,,,,,,,,3,,20,
grafo10135.35.txt,,,,0.0004,,,,,,,,,4,,26,
grafo10136.39.txt,,,,0.0003,,,,,,,,,3,,24,
grafo10137.36.txt,,,,0.0008,,,,,,,,,2,,22,
grafo10138.33.txt,,,,0.0003,,,,,,,,,12,,42,
grafo10139.95.txt,,,,1.3237,,,,,,,,,1.247954e+84,,4294,
grafo10140.40.txt,,,,0.0010,,,,,,,,,5,,36,
grafo10141.38.txt,,,,0.0004,,,,,,,,,8,,30,
grafo10142.37.txt,,,,0.0004,,,,,,,,,16,,42,
grafo10143.93.txt,,,,1.2448,,,,,,,,,8.344738e+102,,4734,
grafo10144.98.txt,,,,,,,,,,,,,,,,
grafo10145.94.txt,,,,3.2394,,,,,,,,,4.051858e+105,,5022,
grafo10146.97.txt,,,,21.7851,,,,,,,,,2.621206e+27,,1546,
grafo10147.94.txt,,,,0.1353,,,,,,,,,6.077767e+22,,1966,
grafo10148.97.txt,,,,,,,,,,,,,,,,
grafo10149.95.txt,,,,0.1585,,,,,,,,,3.337052e+22,,1998,
grafo10150.95.txt,,,,0.0981,,,,,,,,,4.206895e+19,,1630,
grafo10151.94.txt,,,,,,,,,,,,,,,,
grafo10152.96.txt,,,,1.0849,,,,,,,,,1.963643e+93,,4606,
grafo10153.100.txt,,,,,,,,,,,,,,,,
grafo10154.94.txt,,,,0.1329,,,,,,,,,1.079715e+21,,1802,
grafo10155.97.txt,,,,0.1143,,,,,,,,,7.012643e+20,,1730,
grafo10156.97.txt,,,,,,,,,,,,,,,,
grafo10157.94.txt,,,,2.4062,,,,,,,,,1.215325e+104,,5022,
grafo10158.91.txt,,,,3.8633,,,,,,,,,8.318492e+107,,5196,
grafo10159.95.txt,,,,1.5191,,,,,,,,,6.990324e+88,,4450,
grafo10160.96.txt,,,,31.3737,,,,,,,,,6.283825e+39,,2198,
grafo10161.99.txt,,,,,,,,,,,,,,,,
grafo10162.93.txt,,,,,,,,,,,,,,,,
grafo10163.93.txt,,,,0.9547,,,,,,,,,1.143547e+100,,4810,
grafo10164.98.txt,,,,,,,,,,,,,,,,
grafo10165.96.txt,,,,42.0570,,,,,,,,,7.559727e+56,,3116,
grafo10166.98.txt,,,,0.1085,,,,,,,,,2.406919e+22,,1982,
grafo10167.96.txt,,,,0.1654,,,,,,,,,5.367005e+22,,2012,
grafo10168.95.txt,,,,1.9206,,,,,,,,,1.959656e+99,,4648,
grafo10169.93.txt,,,,2.0136,,,,,,,,,6.030764e+104,,5048,
grafo10170.96.txt,,,,0.1335,,,,,,,,,2.865767e+20,,1842,
grafo10171.99.txt,,,,,,,,,,,,,,,,
grafo10172.99.txt,,,,0.1275,,,,,,,,,4.295406e+22,,1976,
grafo10173.97.txt,,,,,,,,,,,,,,,,
grafo10174.95.txt,,,,0.1421,,,,,,,,,4.597594e+22,,2064,
grafo10175.99.txt,,,,,,,,,,,,,,,,
grafo10176.97.txt,,,,,,,,,,,,,,,,
grafo10177.96.txt,,,,1.7017,,,,,,,,,1.523208e+100,,4766,
grafo10178.99.txt,,,,0.1365,,,,,,,,,4.552038e+20,,1854,
grafo10179.97.txt,,,,,,,,,,,,,,,,
grafo1018.29.txt,,,,0.0004,,,,,,,,,3,,18,
grafo10180.98.txt,,,,0.1307,,,,,,,,,6.728314e+21,,1836,
grafo10181.93.txt,,,,0.0911,,,,,,,,,9.988899e+21,,1924,
grafo10182.33.txt,,,,0.0004,,,,,,,,,5,,30,
grafo10183.100.txt,,,,0.1430,,,,,,,,,3.820214e+22,,1958,
grafo10184.100.txt,,,,,,,,,,,,,,,,
grafo10185.32.txt,,,,0.0003,,,,,,,,,21,,32,
grafo10186.39.txt,,,,0.0004,,,,,,,,,15,,52,
grafo10187.33.txt,,,,0.0008,,,,,,,,,56,,90,
grafo10188.38.txt,,,,0.0004,,,,,,,,,6,,28,
grafo10189.38.txt,,,,0.0005,,,,,,,,,7,,34,
grafo10190.34.txt,,,,0.0006,,,,,,,,,3,,22,
grafo10191.34.txt,,,,0.0004,,,,,,,,,23,,56,
grafo10192.39.txt,,,,0.0004,,,,,,,,,59,,58,
grafo10193.38.txt,,,,0.0006,,,,,,,,,15,,38,
grafo10194.97.txt,,,,38.6353,,,,,,,,,3.136563e+44,,2812,
grafo10195.99.txt,,,,,,,,,,,,,,,,
grafo10196.94.txt,,,,4.3277,,,,,,,,,7.943799e+108,,5172,
grafo10197.96.txt,,,,,,,,,,,,,,,,
grafo10198.94.txt,,,,2.0293,,,,,,,,,6.498936e+104,,5004,
grafo10199.98.txt,,,,0.9848,,,,,,,,,3.110180e+99,,4656,
grafo10200.96.txt,,,,0.0847,,,,,,,,,9019415413008000000,,1512,
grafo10201.93.txt,,,,1.1333,,,,,,,,,4.884815e+88,,4184,
grafo10202.92.txt,,,,0.1340,,,,,,,,,2.400946e+21,,1876,
grafo10203.97.txt,,,,,,,,,,,,,,,,
grafo10204.100.txt,,,,8.3930,,,,,,,,,4.224985e+24,,1354,
grafo10205.97.txt,,,,,,,,,,,,,,,,
grafo10206.97.txt,,,,0.1044,,,,,,,,,13610191130984448000,,1566,
grafo10207.98.txt,,,,,,,,,,,,,,,,
grafo10208.98.txt,,,,0.1213,,,,,,,,,1.473675e+22,,1836,
grafo10209.99.txt,,,,,,,,,,,,,,,,
grafo10210.92.txt,,,,1.4736,,,,,,,,,6.140485e+96,,4596,
grafo10211.92.txt,,,,1.9548,,,,,,,,,2.707294e+112,,5304,
grafo10212.97.txt,,,,0.1182,,,,,,,,,1.420353e+20,,1808,
grafo10213.99.txt,,,,0.0896,,,,,,,,,5.882268e+21,,1750,
grafo10214.94.txt,,,,2.1464,,,,,,,,,5.439989e+90,,4348,
grafo10215.93.txt,,,,,,,,,,,,,,,,
grafo10216.97.txt,,,,0.1153,,,,,,,,,2.353526e+20,,1826,
grafo10217.99.txt,,,,0.1814,,,,,,,,,7.267357e+22,,1978,
grafo10218.99.txt,,,,,,,,,,,,,,,,
grafo10219.99.txt,,,,0.0944,,,,,,,,,9232009032263270400,,1534,
grafo10220.97.txt,,,,,,,,,,,,,,,,
grafo10221.95.txt,,,,0.1684,,,,,,,,,2.741302e+20,,1846,
grafo10222.99.txt,,,,0.0725,,,,,,,,,9005330011708800000,,1548,
grafo10223.100.txt,,,,,,,,,,,,,,,,
grafo10224.95.txt,,,,0.1556,,,,,,,,,1.783032e+23,,2120,
grafo10225.99.txt,,,,0.1475,,,,,,,,,1.038677e+22,,1822,
grafo10226.97.txt,,,,0.6934,,,,,,,,,8.919423e+93,,4464,
grafo10227.96.txt,,,,0.1124,,,,,,,,,9.804635e+19,,1754,
grafo10228.95.txt,,,,8.7538,,,,,,,,,2.477706e+47,,2560,
grafo10229.36.txt,,,,0.0005,,,,,,,,,12,,46,
grafo10230.37.txt,,,,0.0002,,,,,,,,,2,,20,
grafo10231.32.txt,,,,0.0003,,,,,,,,,9,,42,
grafo10232.37.txt,,,,0.0004,,,,,,,,,5,,34,
grafo10233.34.txt,,,,0.0004,,,,,,,,,4,,26,
