Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo180.27.txt,,,,,,,,,0.1856,,,,861250,9,,355
grafo183.28.txt,,,,,,,,,0.1404,,,,1044480,11,,250
grafo184.41.txt,,,,,,,,,0.0837,,,,1540000,12,,201
grafo188.23.txt,,,,,,,,,0.2113,,,,19375,7,,234
grafo193.12.txt,,,,,,,,,0.0712,,,,1210000,13,,194
grafo194.23.txt,,,,,,,,,0.2137,,,,1225,4,,195
grafo196.30.txt,,,,,,,,,0.2339,,,,19375,7,,234
grafo197.15.txt,,,,,,,,,0.1631,,,,960,4,,173
grafo198.18.txt,,,,,,,,,0.3177,,,,341656250,8,,544
grafo211.14.txt,,,,,,,,,0.0769,,,,5280000,13,,197
grafo216.18.txt,,,,,,,,,0.1575,,,,1575,5,,196
grafo218.17.txt,,,,,,,,,0.0808,,,,41140000,14,,248
grafo220.13.txt,,,,,,,,,0.3663,,,,153125,7,,386
grafo221.15.txt,,,,,,,,,0.0831,,,,1000000,12,,186
grafo229.13.txt,,,,,,,,,0.1300,,,,6057984,11,,308
grafo230.14.txt,,,,,,,,,0.0833,,,,1560000,13,,192
grafo233.11.txt,,,,,,,,,0.1858,,,,4605358680,11,,515
grafo234.12.txt,,,,,,,,,0.1261,,,,921600,10,,234
grafo236.15.txt,,,,,,,,,0.2252,,,,9475,5,,257
grafo237.16.txt,,,,,,,,,0.1510,,,,154387200,10,,390
grafo238.10.txt,,,,,,,,,0.0757,,,,143070000,12,,305
grafo242.14.txt,,,,,,,,,0.1724,,,,406250,8,,314
grafo245.21.txt,,,,,,,,,0.1415,,,,3465216,11,,317
grafo246.11.txt,,,,,,,,,0.1300,,,,864000,11,,245
grafo247.15.txt,,,,,,,,,0.0708,,,,1210000,12,,190
grafo249.22.txt,,,,,,,,,0.3050,,,,10693750,9,,502
grafo250.13.txt,,,,,,,,,0.1749,,,,116532637200,10,,628
grafo259.12.txt,,,,,,,,,0.2421,,,,16900,6,,229
grafo263.11.txt,,,,,,,,,0.2024,,,,1297200,4,,380
